IDs Xsnap Ysnap IDr Xcoord Ycoord YYYY MM ppt0 ppt1 ppt2 ppt3 tmin0 tmin1 tmin2 tmin3 soil0 soil1 soil2 soil3 SNDPPT SLTPPT CLYPPT AWCtS WWP sand silt clay GRWLw GRWLr GRWLl GRWLd GRWLc channel_curv_cel channel_dist_dw_seg channel_dist_up_cel channel_dist_up_seg channel_elv_dw_cel channel_elv_dw_seg channel_elv_up_cel channel_elv_up_seg channel_grad_dw_seg channel_grad_up_cel channel_grad_up_seg outlet_diff_dw_scatch outlet_dist_dw_scatch stream_diff_up_farth stream_diff_up_near stream_dist_up_farth stream_dist_up_near order_hack order_horton order_shreve order_strahler order_topo slope_curv_max_dw_cel slope_curv_min_dw_cel slope_elv_dw_cel slope_grad_dw_cel elev aspect-cosine aspect-sine convergence dev-magnitude dev-scale dx dxx dxy dy dyy eastness elev-stdev northness pcurv rough-magnitude roughness rough-scale slope tcurv tpi tri vrm accumulation cti spi sti
9300 -75.9437 39.6296 23173 -8454019.0000 4411545.0000 1970 10 4986 1669 7057 8314 -21137 -17703 -16058 -15474 1398 1451 2117 2932 2680.0000 2566.0000 1151.0000 2377.0000 1237.0000 26420.0000 24358.0000 13185.0000 1.0000 1.0000 1.0000 1.0000 1.0000 2992.0000 351.0000 117.0000 234.0000 0.0000 2.0000 1.0000 0.0000 5700.0000 5985.0000 0.0000 2.0000 234.0000 124.0000 13.0000 21957.0000 72.0000 1.0000 6.0000 220.0000 5.0000 15.0000 71501.0000 -3118.0000 1.0000 6236.0000 49.0000 -0.5562 -0.8120 32.4694 -1.3646 7.0000 -0.0402 -0.0004 -0.0004 -0.0243 0.0000 -0.0401 4.9628 -0.0243 -0.0006 3.2036 15.5879 3205.0000 2.7360 0.0002 -1.5718 4.6239 0.0013 63.9625 1065488448.0000 9586.0000 1049271.0000
18132 -96.0604 36.4854 16063 -10693397.0000 4061538.0000 1970 11 8897 24741 -23766 -29899 -12436 -5850 11262 -20566 -29628 -10941 -12245 15484 31444.0000 33508.0000 30396.0000 35597.0000 22906.0000 157608.0000 418437.0000 377262.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 75.0000 75.0000 75.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 157.0000 1.0000 91701.0000 119.0000 4.0000 7.0000 2692.0000 7.0000 3868.0000 9997.0000 0.0000 0.0000 0.0000 205.5000 0.3768 -0.3645 49.2465 -1.5578 97.0000 -0.0045 -0.0001 -0.0000 0.0072 -0.0002 -0.0045 1.3794 0.0072 -0.0001 3.1769 4.5824 40.0000 0.6636 -0.0001 -1.0320 1.8239 0.0001 953.2675 1501808512.0000 26363.0000 343384.0000
20381 -110.5788 41.0312 7834 -12309570.0000 4567578.0000 1970 11 21234 15457 17084 9028 9896 10860 26789 -12783 4754 4014 3884 4982 20755.0000 11550.0000 6323.0000 14806.0000 7266.0000 187717.0000 113198.0000 85168.0000 1.0000 1.0000 1.0000 1.0000 1.0000 11886.0000 93.0000 93.0000 278.0000 1.0000 0.0000 1.0000 4.0000 10806.0000 10806.0000 27734.0000 0.0000 0.0000 1152.0000 9.0000 41421.0000 116.0000 3.0000 6.0000 789.0000 6.0000 8172.0000 63792.0000 1079.0000 1.0000 10800.0000 2599.1001 0.0276 0.9118 47.3725 -1.7017 22.0000 0.0528 -0.0030 0.0003 0.0014 -0.0001 0.0527 8.6756 0.0014 -0.0029 7.6865 23.9720 1096.0000 3.5300 -0.0001 -11.5388 11.8755 0.0065 386.0710 1304515200.0000 31824.0000 989899.0000
19694 -106.6479 35.8288 10294 -11871992.0000 3988438.2500 1970 12 7609 8657 15629 28438 28152 -19791 -6771 18373 3759 3759 4089 4772 20983.0000 14996.0000 8859.0000 18242.0000 9291.0000 186754.0000 160559.0000 100900.0000 1.0000 1.0000 1.0000 1.0000 1.0000 35641.0000 119.0000 119.0000 238.0000 4.0000 0.0000 4.0000 4.0000 35221.0000 35221.0000 18030.0000 0.0000 0.0000 1085.0000 6.0000 47468.0000 75.0000 2.0000 7.0000 1012.0000 6.0000 7380.0000 36358.0000 426.0000 4.0000 35791.0000 2060.5000 -0.4682 -0.0742 20.9103 -2.1585 64.0000 -0.0063 -0.0007 0.0005 -0.0460 -0.0015 -0.0062 9.1927 -0.0458 -0.0016 13.9442 28.8901 25.0000 5.3723 -0.0006 -8.3408 9.9008 0.0097 448.1940 1324267520.0000 35181.0000 986033.0000
39018 144.5471 -36.1271 38866 16090908.0000 -4021648.5000 1971 7 189 173 241 323 4716 4768 4956 5314 17 23 23 23 320.0000 115.0000 314.0000 304.0000 169.0000 3058.0000 1335.0000 3083.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 238.0000 119.0000 119.0000 0.0000 0.0000 0.0000 0.0000 840.0000 0.0000 0.0000 0.0000 119.0000 5.0000 0.0000 7175.0000 119.0000 7.0000 5.0000 22.0000 3.0000 2860.0000 1197.0000 0.0000 0.0000 0.0000 96.3000 0.1428 -0.4417 8.5839 -1.0627 4.0000 -0.0004 -0.0000 0.0000 0.0002 -0.0000 -0.0004 0.1276 0.0002 -0.0000 2.3934 0.4163 2218.0000 0.0538 -0.0000 -0.0739 0.1349 0.0000 7.4744 1277135232.0000 9.0000 768.0000
13980 -84.1196 43.4529 19531 -9364149.0000 4837156.5000 1971 8 11833 16745 10473 9710 1809 5096 7663 -16804 5861 7384 10095 17325 11674.0000 9285.0000 6681.0000 10073.0000 5641.0000 58182.0000 114396.0000 103680.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 207.0000 115.0000 529.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 189.0000 0.0000 115.0000 37.0000 4.0000 48926.0000 67.0000 3.0000 6.0000 786.0000 6.0000 2901.0000 19146.0000 0.0000 0.0000 0.0000 181.2000 0.5729 0.2500 41.8443 -2.1911 16.0000 0.0047 -0.0002 0.0000 0.0083 -0.0000 0.0047 1.3412 0.0083 -0.0001 1.1177 3.7748 3997.0000 0.8442 -0.0001 -0.8432 1.4811 0.0001 276.2404 1348711936.0000 10326.0000 309610.0000
2208 -93.2171 50.6296 12503 -10376879.0000 5636059.0000 1971 10 7422 26965 -32722 28723 30852 25568 17052 -12848 -1172 -1172 -10504 -13976 1572582.0000 712655.0000 495084.0000 1200857.0000 577265.0000 13525045.0000 8506726.0000 5764018.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 279.0000 110.0000 110.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 220.0000 156.0000 1.0000 496023.0000 59.0000 3.0000 9.0000 75034.0000 9.0000 3231.0000 4815.0000 0.0000 0.0000 0.0000 346.1000 -0.6672 0.3689 29.9702 -2.0430 28.0000 0.0107 -0.0003 -0.0001 -0.0104 -0.0002 0.0106 1.9284 -0.0104 -0.0004 2.0205 5.2819 853.0000 1.1480 -0.0001 -1.7018 1.8117 0.0003 27795.3887 1923215232.0000 315874.0000 415968.0000
22951 -121.5062 40.3613 2919 -13526014.0000 4492994.0000 1971 10 745 2405 366 200 31374 -31962 -29662 -29938 1610 1967 2568 3760 3263.0000 1500.0000 590.0000 2485.0000 1075.0000 29328.0000 14752.0000 9426.0000 1.0000 1.0000 1.0000 1.0000 1.0000 13301.0000 117.0000 117.0000 442.0000 3.0000 0.0000 0.0000 7.0000 0.0000 0.0000 18776.0000 0.0000 0.0000 1594.0000 4.0000 17285.0000 71.0000 2.0000 5.0000 120.0000 4.0000 903.0000 70361.0000 13646.0000 0.0000 0.0000 1466.0000 0.5690 -0.4245 60.2756 -1.5360 55.0000 -0.0456 -0.0009 0.0006 0.0485 -0.0011 -0.0452 8.8326 0.0481 -0.0014 14.3787 29.9508 19.0000 4.3947 -0.0005 -7.2965 7.7865 0.0058 53.5016 1117630208.0000 3955.0000 389783.0000
24396 -112.5679 44.3254 9393 -12531003.0000 4934283.0000 1971 12 16259 9502 11475 16632 -29426 -1449 14063 26938 3295 3295 3286 3784 18096.0000 12441.0000 7582.0000 15281.0000 7789.0000 171871.0000 123998.0000 85255.0000 1.0000 1.0000 1.0000 1.0000 1.0000 10527.0000 266.0000 66.0000 180.0000 0.0000 2.0000 2.0000 0.0000 7146.0000 28584.0000 3325.0000 2.0000 199.0000 1009.0000 1.0000 37306.0000 66.0000 2.0000 7.0000 865.0000 6.0000 197.0000 2230.0000 -10598.0000 2.0000 28917.0000 1819.5000 -0.4300 -0.0249 26.1868 -1.9131 55.0000 -0.0014 -0.0001 -0.0002 0.0204 -0.0011 -0.0014 5.0055 0.0202 -0.0010 10.1177 14.8042 2536.0000 2.3951 -0.0001 -4.2917 4.9467 0.0050 381.1085 1409244544.0000 10637.0000 240812.0000
30115 -126.3521 52.4404 1265 -14065449.0000 5837640.5000 1972 1 3183 24965 -23056 -29715 12168 -3885 3396 -16956 30962 30962 30962 28542 224588.0000 132557.0000 38773.0000 168940.0000 74354.0000 1498195.0000 1587431.0000 874191.0000 41696.0000 41678.0000 1.0000 1.0000 18.0000 14515.0000 496.0000 109.0000 109.0000 1.0000 1.0000 1.0000 0.0000 2822.0000 12883.0000 9202.0000 1.0000 387.0000 2179.0000 14.0000 154905.0000 109.0000 1.0000 7.0000 8375.0000 7.0000 121.0000 59481.0000 -2852.0000 1.0000 13877.0000 100.8000 -0.0263 -0.7661 23.8731 -2.2674 364.0000 -0.0255 -0.0001 -0.0003 -0.0211 -0.0015 -0.0254 5.8926 -0.0208 -0.0005 27.1362 19.2598 58.0000 2.4975 -0.0011 -6.0803 7.2872 0.0058 3959.5037 1517908480.0000 397058.0000 3240933.0000
9477 -77.5987 40.6629 22703 -8638253.0000 4526575.5000 1972 2 15773 8538 9181 13559 10840 15918 21510 24306 17258 17258 17258 16242 4600.0000 6067.0000 4241.0000 5683.0000 3377.0000 40036.0000 62619.0000 46411.0000 1.0000 1.0000 1.0000 1.0000 1.0000 13918.0000 141.0000 70.0000 187.0000 1.0000 2.0000 2.0000 1.0000 28381.0000 29800.0000 2677.0000 2.0000 70.0000 442.0000 6.0000 29906.0000 70.0000 4.0000 5.0000 370.0000 5.0000 830.0000 71318.0000 -9107.0000 2.0000 33133.0000 182.2000 -0.2160 0.9211 5.8606 -1.2200 340.0000 0.0522 -0.0003 0.0003 -0.0134 0.0003 0.0521 5.3405 -0.0134 -0.0004 7.2912 17.8423 364.0000 3.2770 0.0004 0.0192 4.8667 0.0011 149.0582 1176511872.0000 17119.0000 1041263.0000
14857 -91.0546 44.7479 20570 -10136150.0000 4981315.5000 1972 5 7733 3149 3478 23813 29232 -32093 -12854 18784 -14633 23411 13076 13076 68546.0000 45230.0000 17938.0000 46399.0000 22112.0000 646622.0000 446446.0000 223807.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 557.0000 66.0000 66.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 491.0000 138.0000 1.0000 81511.0000 66.0000 4.0000 7.0000 4300.0000 7.0000 6860.0000 5858.0000 0.0000 0.0000 0.0000 276.4000 0.3755 0.2303 20.9887 -1.9340 145.0000 0.0040 -0.0002 0.0001 0.0029 -0.0000 0.0040 1.5038 0.0029 -0.0000 2.2186 4.6522 1183.0000 0.5583 -0.0002 -0.7547 1.8941 0.0001 1316.8322 1576224000.0000 23458.0000 220486.0000
27831 -69.6687 47.5829 21538 -7755489.5000 5296906.0000 1972 5 -28435 11693 8490 -19919 -22025 2508 25477 -2149 26892 26892 26892 26892 24629.0000 16424.0000 8052.0000 19178.0000 9725.0000 221983.0000 172752.0000 96244.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1341.0000 540.0000 112.0000 112.0000 0.0000 3.0000 0.0000 0.0000 5740.0000 0.0000 2682.0000 3.0000 428.0000 432.0000 3.0000 56760.0000 112.0000 1.0000 7.0000 1352.0000 6.0000 117.0000 29327.0000 1519.0000 0.0000 0.0000 133.6000 0.6236 0.2047 39.3658 -1.5927 25.0000 -0.0044 -0.0006 0.0001 0.0100 -0.0001 -0.0044 2.5233 0.0099 -0.0002 4.9618 7.4374 1030.0000 1.1317 -0.0005 -2.6481 3.3121 0.0003 490.9656 1466893440.0000 9785.0000 171961.0000
23156 -122.8779 38.9287 3233 -13678707.0000 4333528.5000 1972 7 1 76 155 1246 12472 11848 11324 10983 1122 1547 2660 3906 629.0000 599.0000 523.0000 740.0000 431.0000 6407.0000 5900.0000 5189.0000 1.0000 1.0000 1.0000 1.0000 1.0000 20481.0000 420.0000 93.0000 210.0000 4.0000 2.0000 1.0000 4.0000 4288.0000 8647.0000 25250.0000 2.0000 302.0000 538.0000 4.0000 8453.0000 93.0000 4.0000 4.0000 48.0000 4.0000 636.0000 63536.0000 13088.0000 1.0000 8638.0000 452.4000 0.7327 0.5372 43.3406 -1.5205 10.0000 0.0310 -0.0008 -0.0000 0.0232 -0.0001 0.0309 4.3387 0.0231 -0.0003 11.2842 13.9842 421.0000 2.4798 -0.0005 -3.1852 4.8135 0.0016 17.4931 1017387712.0000 1150.0000 214037.0000
40274 116.0179 -32.5171 35179 12915055.0000 -3619785.0000 1972 7 32563 25449 8709 5759 -31062 -30109 -25784 -25752 16930 16718 1868 2130 9729.0000 1418.0000 3978.0000 6253.0000 2422.0000 95674.0000 16319.0000 39261.0000 1.0000 1.0000 1.0000 1.0000 1.0000 7521.0000 199.0000 78.0000 199.0000 2.0000 0.0000 0.0000 2.0000 41119.0000 0.0000 7522.0000 0.0000 78.0000 142.0000 8.0000 25649.0000 92.0000 3.0000 6.0000 441.0000 6.0000 106.0000 43215.0000 0.0000 0.0000 0.0000 194.2000 0.5120 0.5791 16.9391 0.5400 1.0000 0.0065 0.0001 -0.0000 0.0051 0.0001 0.0065 1.9244 0.0051 0.0001 5.4514 6.4115 13.0000 0.6056 0.0001 0.6974 2.3575 0.0003 151.2483 1248455936.0000 8509.0000 414086.0000
33572 -40.6862 -19.4237 27723 -4529172.5000 -2162242.0000 1973 1 10923 111 27321 6179 26123 16855 22830 7847 -17874 18876 18307 29172 39510.0000 12276.0000 40956.0000 39384.0000 21374.0000 359069.0000 135520.0000 433315.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 254.0000 127.0000 219.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 127.0000 688.0000 11.0000 94280.0000 88.0000 2.0000 7.0000 2340.0000 7.0000 378.0000 99361.0000 0.0000 0.0000 0.0000 67.9000 0.6456 -0.4026 38.4371 -1.4681 25.0000 -0.0390 -0.0027 -0.0006 0.0288 0.0000 -0.0386 9.8134 0.0288 -0.0014 12.3843 29.5967 277.0000 3.5889 -0.0012 -9.9680 11.8791 0.0102 927.8810 1371693824.0000 94104.0000 1840702.0000
6225 -3.7204 6.6287 31087 -414154.9062 737909.0625 1973 2 10417 1 11610 -27567 -20112 17312 -15176 -15252 -18890 22764 22155 21132 3332594.0000 1559344.0000 2075607.0000 2728061.0000 1378480.0000 31746284.0000 16245096.0000 21689136.0000 791388.0000 791388.0000 1.0000 1.0000 1.0000 0.0000 130.0000 130.0000 130.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 642.0000 7.0000 1106363.0000 92.0000 1.0000 9.0000 221061.0000 9.0000 770.0000 31414.0000 0.0000 0.0000 0.0000 108.0000 0.9240 -0.2532 69.7280 -2.0891 187.0000 -0.0062 -0.0002 0.0000 0.0187 -0.0002 -0.0062 1.9440 0.0187 -0.0002 2.5822 5.9850 523.0000 1.1799 -0.0001 -1.1689 1.9112 0.0001 69661.8594 1867963904.0000 3677195.0000 4430211.0000
11561 -84.5354 34.0579 17534 -9410439.0000 3791310.2500 1973 3 15310 5955 9725 14719 -20602 -26807 -26538 -23752 8228 8228 8228 8228 2724.0000 1842.0000 2004.0000 2513.0000 1422.0000 32293.0000 14028.0000 19363.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 425.0000 120.0000 727.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 305.0000 87.0000 11.0000 18498.0000 77.0000 3.0000 5.0000 206.0000 5.0000 3050.0000 58376.0000 0.0000 0.0000 0.0000 271.5000 0.6999 -0.6627 31.4723 -1.5415 46.0000 -0.0100 -0.0004 0.0001 0.0093 0.0005 -0.0100 2.7489 0.0093 0.0001 3.9865 8.1380 1873.0000 0.8126 -0.0000 0.0934 3.1713 0.0005 65.6789 1123601536.0000 5625.0000 512322.0000
8773 -73.7688 41.3387 22393 -8211900.0000 4601808.5000 1973 3 3014 2916 3542 5215 19578 16725 17355 18433 3485 3485 3485 3485 1685.0000 1211.0000 345.0000 1191.0000 553.0000 16786.0000 10507.0000 5106.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 324.0000 116.0000 579.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 232.0000 153.0000 4.0000 10795.0000 116.0000 3.0000 5.0000 88.0000 4.0000 198.0000 57617.0000 0.0000 0.0000 0.0000 154.6000 0.1025 -0.1957 26.1736 -0.8722 4.0000 -0.0003 0.0000 -0.0003 0.0103 -0.0006 -0.0004 3.6116 0.0103 -0.0006 5.4950 10.8832 190.0000 1.7511 0.0001 -2.0541 3.7058 0.0010 32.3941 1164464000.0000 888.0000 87765.0000
17211 -97.7812 39.5929 14548 -10884959.0000 4407463.5000 1973 5 12247 -1474 31543 17089 14767 -29310 21432 10509 31774 -4373 25461 -23063 18031.0000 50178.0000 30320.0000 38634.0000 23827.0000 83858.0000 539162.0000 361936.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 234.0000 117.0000 117.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 117.0000 150.0000 3.0000 74744.0000 93.0000 3.0000 7.0000 3084.0000 7.0000 6935.0000 13299.0000 0.0000 0.0000 0.0000 419.2000 0.8863 0.3695 31.5109 -1.3785 181.0000 0.0017 -0.0000 0.0000 0.0044 0.0001 0.0017 0.4736 0.0044 0.0001 1.3458 1.4384 3997.0000 0.2796 -0.0000 0.0697 0.4052 0.0000 984.9186 1588220416.0000 11314.0000 110892.0000
18783 -92.6338 32.9287 18189 -10311942.0000 3665611.5000 1973 6 -23422 -26586 22605 31361 22832 -1221 -19795 -23921 10836 24410 -26376 -26376 15485.0000 16780.0000 11877.0000 16202.0000 9977.0000 162492.0000 165283.0000 113613.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 576.0000 121.0000 121.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 455.0000 72.0000 3.0000 60449.0000 121.0000 5.0000 6.0000 1374.0000 6.0000 1431.0000 31690.0000 0.0000 0.0000 0.0000 26.7000 0.4798 -0.5151 45.5988 -1.8443 175.0000 -0.0090 -0.0001 -0.0000 0.0117 -0.0002 -0.0090 2.0091 0.0117 -0.0001 1.5429 6.7719 10.0000 1.1229 -0.0002 -1.1477 1.9915 0.0002 441.3656 1418525696.0000 13025.0000 274609.0000
34081 -44.1362 -21.8954 28333 -4913225.0000 -2437386.5000 1973 7 2050 819 3966 3437 -17317 -16713 -16363 -13114 3065 4123 5884 6450 2608.0000 1260.0000 3119.0000 3146.0000 1711.0000 26273.0000 14922.0000 28729.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 379.0000 126.0000 126.0000 0.0000 2.0000 0.0000 0.0000 9772.0000 0.0000 0.0000 2.0000 252.0000 336.0000 22.0000 21974.0000 126.0000 2.0000 5.0000 187.0000 5.0000 8040.0000 82054.0000 0.0000 0.0000 0.0000 1060.6000 0.1331 -0.7142 17.4687 1.3750 3997.0000 -0.0364 -0.0001 0.0005 0.0292 -0.0010 -0.0362 6.7908 0.0290 -0.0004 10.7345 22.0547 37.0000 3.2696 -0.0007 -4.1513 6.6368 0.0037 69.9212 1102233728.0000 7916.0000 755061.0000
14002 -84.3829 43.6787 18611 -9393464.0000 4862296.0000 1973 12 18618 21981 2069 3244 -584 -15457 29292 -15766 -2262 -2262 -13970 10127 156032.0000 65958.0000 42537.0000 97005.0000 40979.0000 1060574.0000 840385.0000 743792.0000 212789.0000 91094.0000 121695.0000 1.0000 1.0000 21847.0000 114.0000 114.0000 410.0000 1.0000 0.0000 4.0000 1.0000 34964.0000 34964.0000 2437.0000 0.0000 0.0000 206.0000 1.0000 101309.0000 182.0000 4.0000 8.0000 7963.0000 8.0000 3007.0000 17257.0000 -13673.0000 4.0000 36489.0000 189.1000 -0.7631 0.6403 2.1389 -2.1489 37.0000 0.0298 -0.0004 0.0000 -0.0359 -0.0000 0.0298 4.0358 -0.0358 -0.0002 1.0697 12.5256 3997.0000 2.6805 -0.0002 -1.5412 3.9540 0.0002 2644.6504 1492258944.0000 228575.0000 2273146.0000
23327 -123.8913 40.4813 2900 -13791511.0000 4506352.0000 1973 12 8410 3592 28805 -22027 -31866 -30517 -26341 -8506 22536 22536 30877 -16601 23340.0000 19820.0000 14109.0000 23856.0000 13212.0000 236095.0000 198815.0000 137822.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 71.0000 71.0000 187.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1245.0000 5.0000 82760.0000 71.0000 2.0000 7.0000 1643.0000 6.0000 164.0000 50522.0000 0.0000 0.0000 0.0000 118.4000 0.0465 0.4562 43.6661 -1.7208 31.0000 0.0946 -0.0019 -0.0009 0.0338 -0.0002 0.0933 12.9582 0.0332 -0.0022 15.5840 40.3204 19.0000 6.9321 0.0002 -8.0869 10.5401 0.0125 572.7048 1303323648.0000 71150.0000 1975827.0000
29504 -91.6671 48.8946 12810 -10204333.0000 5442920.5000 1974 1 1033 704 1170 1974 7933 9470 12256 14735 1383 1383 1383 1383 1413.0000 614.0000 315.0000 1009.0000 398.0000 13504.0000 6613.0000 3285.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 333.0000 111.0000 727.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 222.0000 46.0000 14.0000 13967.0000 61.0000 4.0000 5.0000 72.0000 4.0000 3948.0000 107375.0000 0.0000 0.0000 0.0000 433.7000 -0.4372 -0.1684 1.8897 1.1358 3997.0000 -0.0179 -0.0011 0.0004 -0.0230 0.0000 -0.0178 6.3622 -0.0230 -0.0009 2.5191 19.4345 91.0000 3.5780 -0.0001 -4.0066 6.3663 0.0018 23.4004 1043970496.0000 1579.0000 248557.0000
31437 -120.3921 49.5896 1707 -13401985.0000 5520287.5000 1974 3 18605 19812 -18410 31437 -25062 -25026 16494 -29626 -27101 -30260 -30482 -30482 36599.0000 17388.0000 3000.0000 22911.0000 8328.0000 339968.0000 183344.0000 47115.0000 1.0000 1.0000 1.0000 1.0000 1.0000 3166.0000 203.0000 111.0000 221.0000 1.0000 0.0000 0.0000 1.0000 12301.0000 0.0000 3166.0000 0.0000 111.0000 948.0000 1.0000 56228.0000 93.0000 5.0000 6.0000 1493.0000 6.0000 3744.0000 10616.0000 0.0000 0.0000 0.0000 806.4000 -0.8282 0.5465 19.0308 -2.0574 394.0000 0.0073 0.0001 0.0001 -0.0112 0.0001 0.0073 1.6222 -0.0112 -0.0000 15.6556 5.6115 1519.0000 0.7717 0.0002 0.5413 1.9423 0.0004 570.4075 1646724608.0000 1734.0000 15746.0000
40202 116.2763 -33.2779 35305 12943813.0000 -3704480.7500 1974 4 29226 2278 2451 446 -9451 4312 3158 4728 5219 5791 6819 8347 23954.0000 2975.0000 9502.0000 14501.0000 5674.0000 235639.0000 29549.0000 99103.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 185.0000 92.0000 92.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 92.0000 161.0000 14.0000 41053.0000 198.0000 2.0000 6.0000 1079.0000 6.0000 348.0000 32288.0000 0.0000 0.0000 0.0000 207.8000 -0.4424 0.1955 33.3340 -1.7929 19.0000 0.0224 -0.0007 -0.0001 -0.0031 0.0001 0.0224 3.3953 -0.0031 -0.0004 3.5869 9.6253 391.0000 1.7592 -0.0002 -2.2375 3.7051 0.0008 364.2765 1331788416.0000 21468.0000 625197.0000
30026 -131.1588 57.9004 820 -14600526.0000 6445445.0000 1974 5 17970 -1619 -17508 24635 -1941 -16329 28460 -18061 2509 22431 -10132 -10132 1583897.0000 962626.0000 344361.0000 1292559.0000 557431.0000 14898057.0000 9921024.0000 4095907.0000 356891.0000 356891.0000 1.0000 1.0000 1.0000 0.0000 99.0000 49.0000 148.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 49.0000 1891.0000 17.0000 441505.0000 105.0000 1.0000 9.0000 65097.0000 9.0000 707.0000 201238.0000 0.0000 0.0000 0.0000 170.0000 0.5924 0.2560 22.6546 -2.4801 1036.0000 0.0062 -0.0006 -0.0010 0.0109 -0.0039 0.0066 15.1697 0.0122 -0.0040 15.3185 48.8134 1387.0000 6.0964 -0.0004 -16.6940 20.0157 0.0273 28913.2832 1774400896.0000 1616227.0000 3357563.0000
21667 -117.9413 34.9396 10527 -13129160.0000 3889456.5000 1974 7 2193 1 573 2887 -22396 28310 5642 -20739 608 674 734 774 29894.0000 9406.0000 7119.0000 16852.0000 6462.0000 299861.0000 86402.0000 77739.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 120.0000 120.0000 120.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 736.0000 1.0000 50352.0000 120.0000 2.0000 6.0000 1023.0000 6.0000 40.0000 7045.0000 0.0000 0.0000 0.0000 718.9000 -0.1824 -0.9580 40.9878 -1.1501 13.0000 -0.0047 -0.0000 0.0000 -0.0009 0.0000 -0.0047 0.5391 -0.0009 -0.0000 6.8851 1.9744 1186.0000 0.2808 0.0000 0.0037 0.4629 0.0000 463.9908 1540841472.0000 3922.0000 55032.0000
8167 -71.2729 42.3988 24879 -7934065.0000 4719807.5000 1974 10 1142 3043 1137 844 9771 11242 11841 11896 1523 1559 381 556 961.0000 479.0000 148.0000 587.0000 241.0000 9722.0000 4936.0000 1209.0000 1.0000 1.0000 1.0000 1.0000 1.0000 434.0000 115.0000 115.0000 346.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 289.0000 0.0000 0.0000 39.0000 6.0000 8545.0000 69.0000 2.0000 5.0000 50.0000 4.0000 88.0000 39108.0000 445.0000 0.0000 0.0000 45.2000 0.0465 0.1102 37.4984 -0.8984 13.0000 0.0067 -0.0004 0.0001 -0.0015 0.0002 0.0067 2.1908 -0.0015 -0.0003 2.7027 7.0552 1867.0000 1.0544 0.0001 -0.7568 2.3272 0.0005 15.8641 1077749504.0000 509.0000 81046.0000
17784 -92.7071 35.5471 16619 -10320105.0000 3957083.5000 1974 11 18383 9813 21885 15651 10850 16559 20957 27419 27508 27107 27431 18054 3511.0000 4821.0000 3738.0000 4725.0000 2861.0000 25720.0000 52753.0000 42167.0000 1.0000 1.0000 1.0000 1.0000 1.0000 9440.0000 407.0000 92.0000 677.0000 1.0000 1.0000 1.0000 2.0000 5653.0000 12979.0000 3691.0000 1.0000 331.0000 292.0000 18.0000 22194.0000 119.0000 4.0000 6.0000 317.0000 6.0000 2938.0000 79296.0000 -1970.0000 1.0000 12946.0000 261.5000 0.4655 -0.0408 39.3054 -1.7265 19.0000 -0.0164 -0.0005 0.0006 0.0434 -0.0007 -0.0162 7.4588 0.0432 -0.0012 8.1586 24.7997 13.0000 3.8334 -0.0001 -4.7280 6.7609 0.0044 120.6364 1181473152.0000 10643.0000 679030.0000
