IDs Xsnap Ysnap IDr Xcoord Ycoord YYYY MM QMIN Q10 Q20 Q30 Q40 Q50 Q60 Q70 Q80 Q90 QMAX
3908 9.741250 48.985416 31817 1084391.000000 5453031.500000 1974 9 7.362000 7.504000 7.787000 8.495000 8.495000 9.061000 11.893000 16.339001 17.415001 18.222000 19.708000
15290 -90.780418 39.621250 14535 -10105630.000000 4410617.500000 1974 10 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
29402 -98.674583 49.239582 12745 -10984404.000000 5481325.000000 1974 10 2.723000 3.540000 4.123000 4.638000 5.311000 7.057000 10.066000 11.850000 13.287000 21.572001 57.202000
438 -50.286251 -23.085417 28670 -5597840.000000 -2569856.750000 1974 10 5.550000 5.607000 5.666000 5.833000 5.833000 6.003000 6.176000 6.326000 6.371000 6.439000 6.541000
5304 8.233750 47.516251 32054 916576.875000 5289485.000000 1974 10 3.380000 3.422000 3.470000 3.518000 3.549000 3.630000 3.799000 3.910000 4.211000 4.610000 5.220000
10715 -80.911247 28.212917 19854 -9006999.000000 3140647.500000 1974 12 3.398000 3.794000 4.366000 4.916000 6.077000 8.240000 9.602000 13.977000 16.061001 21.521000 47.855000
10898 -81.533752 28.324583 19827 -9076296.000000 3153078.250000 1974 12 260.515015 271.614990 278.354004 305.255005 322.812012 334.138000 337.252991 347.164001 375.480988 425.885010 588.989014
17446 -94.896248 38.657082 15032 -10563802.000000 4303286.500000 1975 1 0.011000 0.037000 0.066000 0.097000 0.229000 0.396000 0.461000 0.521000 0.588000 0.742000 0.876000
8559 -73.364586 41.171249 22448 -8166908.500000 4583162.500000 1975 2 0.433000 0.455000 0.462000 0.480000 0.487000 0.490000 0.498000 0.501000 0.509000 0.527000 0.535000
19273 -97.102913 30.947083 18883 -10809447.000000 3445013.500000 1975 3 3.420000 3.720000 3.870000 4.020000 4.020000 4.320000 4.470000 4.620000 4.790000 6.552000 7.030000
25750 -145.440414 64.056252 269 -16190353.000000 7130709.500000 1975 3 24.900000 24.900000 25.410000 26.260000 27.170000 27.799999 28.900000 44.200001 56.459999 64.940002 76.500000
38521 143.581253 -38.667915 38425 15983392.000000 -4304492.500000 1975 3 5.493000 6.717000 7.694000 8.784000 9.492000 10.562000 12.020000 12.811000 16.431999 22.246000 28.882999
39471 151.479584 -28.858749 37250 16862630.000000 -3212541.250000 1975 3 2.124000 2.175000 2.364000 2.407000 2.407000 2.549000 2.832000 3.228000 4.333000 5.663000 6.796000
6788 105.412918 19.222084 34763 11734512.000000 2139792.500000 1975 3 2.280000 2.440000 2.487000 2.596000 2.610000 2.700000 2.861000 3.064000 3.444000 3.986000 6.150000
13122 -86.106247 36.408749 16088 -9585304.000000 4053003.250000 1975 4 707.000000 718.000000 726.000000 734.500000 742.000000 749.500000 757.000000 762.000000 770.000000 850.000000 1060.000000
19849 -103.792084 30.681250 11607 -11554082.000000 3415421.000000 1975 4 2.533000 2.992000 3.424000 4.158000 5.188000 6.028000 6.323000 7.102000 9.489000 10.099000 20.820000
20274 -108.892914 39.221249 8898 -12121904.000000 4366089.500000 1975 4 1.440000 1.520000 1.675000 1.990000 2.370000 3.040000 3.195000 3.625000 3.835000 3.985000 4.480000
27559 -75.946251 46.338749 21774 -8454298.000000 5158406.000000 1975 5 5.700000 5.727000 6.051000 6.436000 6.791000 13.740000 26.440001 34.990002 43.110001 46.369999 56.000000
15460 -90.101250 40.487915 14064 -10030025.000000 4507094.000000 1975 6 57.483002 63.430000 65.836998 73.057999 79.003998 88.066002 105.903999 144.557007 158.574005 190.005997 227.667007
22858 -120.702919 38.624584 3326 -13436587.000000 4299669.000000 1975 7 1.826000 1.826000 1.826000 1.826000 1.826000 1.826000 1.826000 1.826000 1.826000 1.826000 1.826000
25685 -153.971252 57.348751 259 -17140002.000000 6384034.000000 1975 7 2.010000 2.088000 2.161000 2.278000 2.444000 2.560000 2.644000 2.994000 3.263000 3.772000 4.020000
36762 147.893753 -23.185417 36568 16463457.000000 -2580988.750000 1975 7 0.238000 0.238000 0.408000 0.447000 0.750000 0.850000 0.909000 0.940000 1.311000 1.438000 1.586000
16555 -97.326248 45.321251 13452 -10834308.000000 5045138.500000 1975 8 0.004000 0.004000 0.005000 0.005000 0.005000 0.005000 0.005000 0.006000 0.011000 0.016000 0.019000
21647 -117.022919 34.907082 10536 -13026932.000000 3885838.500000 1975 8 1.323000 1.434000 1.434000 1.434000 1.434000 1.549000 1.549000 1.573000 1.668000 1.793000 1.921000
900080 49.775417 55.002083 900080 5540974.000000 6122804.000000 1975 8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
19559 -99.241249 28.793751 19709 -11047485.000000 3205305.750000 1975 9 0.000000 0.015000 0.315000 0.345000 0.370000 0.475000 0.540000 0.610000 0.695000 0.750000 1.810000
21537 -114.528748 39.217083 8900 -12749282.000000 4365625.500000 1975 10 0.915000 1.010000 1.110000 1.110000 1.200000 1.300000 1.390000 1.522000 2.016000 2.424000 3.190000
5952 30.777082 -25.089582 33787 3426089.250000 -2792959.500000 1975 11 0.001000 0.001000 0.001000 0.001000 0.001000 0.001000 0.001000 0.001000 0.001000 0.001000 0.001000
15769 -109.459587 46.319584 7272 -12184985.000000 5156272.500000 1975 12 1.372000 1.631000 1.906000 2.229000 2.432000 2.576000 3.088000 3.944000 5.476000 7.348000 11.959000
31469 -119.490417 49.115417 6370 -13301612.000000 5467503.500000 1975 12 1.557000 1.733000 2.806000 3.806000 4.202000 4.842000 7.059000 11.859000 17.531000 30.434999 54.368000
22754 -119.797920 37.937916 9514 -13335843.000000 4223229.500000 1976 1 2.795000 3.058000 3.222000 3.445000 4.062000 4.929000 5.534000 7.844000 25.017000 50.660999 177.669006
19286 -96.324585 31.507917 18705 -10722804.000000 3507445.250000 1976 2 0.003000 0.003000 0.003000 0.003000 0.003000 0.003000 0.003000 0.003000 0.003000 0.003000 0.003000
20041 -106.813751 39.191250 8919 -11890452.000000 4362750.000000 1976 2 0.026000 0.026000 0.026000 0.026000 0.026000 0.026000 0.026000 0.026000 0.026000 0.029000 0.029000
20977 -114.769585 36.730415 10023 -12776092.000000 4088811.250000 1976 2 188.000000 200.199997 218.199997 236.600006 250.600006 284.000000 342.799988 363.600006 393.500000 466.799988 695.000000
15798 -110.107086 48.461250 6688 -12257065.000000 5394681.500000 1976 3 0.311000 0.420000 0.459000 0.474000 0.501000 0.521000 0.537000 0.549000 0.611000 0.666000 0.728000
35353 -50.171249 -26.992083 29444 -5585038.000000 -3004745.000000 1976 4 7.334000 11.751000 14.541000 16.226000 19.666000 20.062000 23.545000 27.354000 38.793999 55.643002 57.483002
24922 -121.247086 44.727085 4014 -13497164.000000 4978996.500000 1976 5 501.256012 505.393005 513.705017 517.463013 519.763977 522.068970 524.168030 527.534973 537.164978 547.351013 556.403992
16885 -105.035416 39.906250 8476 -11692489.000000 4442343.500000 1976 6 143.283005 164.237000 169.901001 178.395996 179.244995 191.139008 207.279007 225.117996 241.259003 271.841003 280.335999
36862 148.655411 -24.919584 36700 16548245.000000 -2774035.500000 1976 6 24.400000 30.549999 33.750000 36.900002 38.150002 42.549999 46.250000 50.200001 61.900002 81.400002 124.000000
37438 151.969589 -31.642084 37678 16917178.000000 -3522380.750000 1976 6 50.120998 53.801998 57.057999 64.278999 74.190002 79.287003 83.392998 87.499001 99.390999 119.497002 152.343994
16441 -99.221252 43.992085 17075 -11045259.000000 4897176.500000 1976 7 0.621000 0.645000 0.655000 0.682000 0.696000 0.721000 0.736000 0.821000 0.898000 0.996000 2.043000
38002 146.814590 -38.051250 39928 16343325.000000 -4235846.000000 1976 8 1.359000 1.359000 1.359000 1.359000 1.359000 1.388000 1.388000 1.388000 1.388000 1.388000 1.416000
18235 -94.432915 36.256248 16171 -10512224.000000 4036027.000000 1976 11 140.000000 140.500000 143.500000 152.000000 159.000000 171.500000 178.500000 189.000000 201.500000 210.500000 215.000000
26665 -66.117081 44.217083 23819 -7360120.000000 4922223.000000 1976 11 1.040000 1.105000 1.110000 1.110000 1.190000 1.240000 1.325000 1.420000 1.445000 1.530000 1.590000
13666 -86.287918 45.992085 13347 -9605527.000000 5119815.500000 1976 12 18.200001 20.020000 24.150000 26.799999 31.600000 38.200001 46.200001 48.660000 60.500000 67.540001 216.000000
17891 -104.767914 38.730415 9208 -11662711.000000 4311450.000000 1976 12 0.041000 0.048000 0.051000 0.060000 0.067000 0.080000 0.086000 0.097000 0.117000 0.219000 0.492000
19192 -99.238747 32.602085 18340 -11047207.000000 3629247.500000 1976 12 1.650000 1.890000 2.080000 2.288000 2.327000 2.410000 2.834000 3.342000 3.689000 4.600000 5.110000
39231 148.967087 -35.382915 38434 16582940.000000 -3938808.250000 1976 12 0.166000 0.193000 0.214000 0.252000 0.278000 0.285000 0.307000 0.330000 0.408000 0.667000 1.828000
20352 -109.716248 42.819584 11904 -12213557.000000 4766654.500000 1977 1 1.650000 1.708000 1.771000 1.826000 1.970000 1.990000 2.257000 3.822000 5.686000 7.042000 11.100000
31499 -119.557915 49.479584 6100 -13309126.000000 5508042.000000 1977 2 0.396000 0.433000 0.481000 0.510000 0.558000 1.005000 1.246000 1.303000 1.557000 8.240000 10.336000
36143 -72.688751 -40.787918 26443 -8091675.000000 -4540490.500000 1977 2 0.425000 0.433000 0.453000 0.453000 0.481000 0.496000 0.547000 0.606000 1.119000 1.334000 3.228000
5583 27.067083 -29.617083 34025 3013094.000000 -3296958.500000 1977 2 0.037000 0.037000 0.037000 0.037000 0.037000 0.037000 0.037000 0.037000 0.037000 0.037000 0.040000
16066 -107.557083 45.736252 7439 -11973200.000000 5091336.500000 1977 3 55.921001 59.903000 66.250999 68.603996 69.688004 70.846001 77.991997 89.122002 102.280998 109.931000 113.535004
462 -78.572914 -2.566250 25714 -8746697.000000 -285673.656250 1977 4 0.510000 0.540000 0.630000 0.690000 0.770000 0.920000 0.990000 1.035000 1.205000 1.640000 2.180000
1489 -135.896255 63.587917 1443 -15127902.000000 7078574.500000 1977 5 0.595000 0.630000 0.670000 0.753000 0.807000 0.906000 1.142000 1.262000 1.341000 1.914000 3.090000
14496 -113.682915 48.997082 6513 -12655124.000000 5454330.000000 1977 6 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.020000 0.079000 0.220000 0.993000 4.865000
14419 -73.415413 44.902084 24126 -8172566.500000 4998477.000000 1977 7 0.018000 0.020000 0.020000 0.021000 0.022000 0.023000 0.023000 0.023000 0.024000 0.027000 0.028000
19827 -104.373749 32.507084 11367 -11618833.000000 3618672.000000 1977 7 4.810000 5.062000 5.230000 5.650000 5.839000 7.180000 8.164000 8.860000 9.660000 10.740000 17.100000
25071 -122.972084 44.707916 4049 -13689190.000000 4976862.500000 1977 7 1516.469971 1562.978027 1607.724976 1671.465942 1751.088989 1841.699951 1959.470947 2071.580078 2209.178955 2374.874023 2597.689941
35616 -68.608749 -21.973749 26006 -7637491.000000 -2446106.500000 1977 7 0.014000 0.016000 0.017000 0.019000 0.031000 0.034000 0.034000 0.040000 0.043000 0.069000 0.161000
1183 -121.879585 42.565418 3985 -13567573.000000 4738360.500000 1977 8 0.122000 0.123000 0.125000 0.130000 0.130000 0.136000 0.136000 0.136000 0.142000 0.147000 0.147000
10201 -79.422081 35.735416 24044 -8841226.000000 3978048.250000 1977 9 0.040000 0.048000 0.051000 0.054000 0.057000 0.057000 0.057000 0.065000 0.068000 0.069000 0.093000
11462 -86.425415 30.610416 19031 -9620833.000000 3407536.000000 1977 11 1.926000 1.996000 2.053000 2.138000 2.180000 2.449000 2.733000 3.157000 8.707000 10.859000 18.632000
21536 -114.214584 39.012085 9022 -12714309.000000 4342805.500000 1977 11 21.450001 25.920000 43.154999 52.720001 70.915001 79.000000 105.440002 131.350006 172.800003 189.649994 269.000000
26449 -80.465416 39.692917 14494 -8957369.000000 4418595.500000 1977 11 257.000000 283.000000 318.500000 361.000000 416.500000 485.000000 556.500000 611.000000 623.500000 627.000000 644.000000
34615 -54.422085 -21.640417 28257 -6058239.000000 -2409000.250000 1977 11 3.426000 3.979000 4.262000 4.517000 5.069000 5.508000 6.300000 6.541000 8.481000 14.923000 21.747000
5568 27.247917 -26.369583 33867 3033224.250000 -2935448.500000 1977 12 0.368000 0.368000 0.396000 0.396000 0.396000 0.396000 0.396000 0.396000 0.396000 0.396000 0.396000
29807 -111.570419 57.192081 4255 -12419962.000000 6366593.500000 1978 1 4.870000 5.239000 6.167000 6.802000 7.156000 8.693000 9.948000 13.524000 22.219999 51.196999 138.751999
40268 117.216248 -32.777916 35222 13048453.000000 -3648821.000000 1978 1 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9716 -78.170418 39.165417 23409 -8701891.000000 4359874.000000 1978 1 0.062000 0.070000 0.076000 0.091000 0.099000 0.142000 0.242000 0.283000 0.311000 0.311000 0.340000
6583 18.300417 3.668750 32662 2037193.125000 408403.375000 1978 2 0.212000 0.219000 0.227000 0.247000 0.255000 0.265000 0.319000 0.366000 0.429000 0.513000 0.580000
6671 32.135418 -26.852083 33902 3577298.250000 -2989160.250000 1978 2 10.732000 12.315000 13.482000 15.172000 16.670000 16.764000 17.952999 19.544001 21.770000 24.296000 25.513000
7179 150.634583 -32.268749 37781 16768565.000000 -3592140.750000 1978 2 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11462 -86.425415 30.610416 19031 -9620833.000000 3407536.000000 1978 3 4.672000 4.763000 4.899000 4.927000 5.123000 5.295000 5.358000 5.414000 5.544000 5.862000 6.881000
19940 -106.168747 39.906250 8474 -11818651.000000 4442343.500000 1978 3 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.640000 0.700000
28383 -114.133751 49.469582 6109 -12705311.000000 5506928.500000 1978 4 0.218000 0.222000 0.241000 0.265000 0.283000 0.311000 0.382000 0.425000 0.524000 0.665000 1.756000
31634 -134.776245 61.489582 622 -15003223.000000 6844989.000000 1978 4 0.164000 0.184000 0.218000 0.238000 0.265000 0.297000 0.340000 0.382000 0.467000 0.609000 0.736000
36347 78.345413 22.917084 34557 8721372.000000 2551118.000000 1978 5 52.668999 53.405998 55.359001 59.238998 65.667000 72.490997 80.532997 85.177002 91.321999 96.277000 97.975998
17942 -104.762917 37.123749 9867 -11662155.000000 4132596.750000 1978 6 0.001000 0.001000 0.001000 0.001000 0.001000 0.001000 0.002000 0.002000 0.004000 0.009000 0.024000
28016 -59.597916 50.702084 26792 -6634409.500000 5644130.000000 1978 6 41.000000 56.049999 58.099998 59.349998 63.250000 72.800003 93.550003 97.250000 116.000000 156.000000 166.000000
9053 -74.933746 40.852085 22614 -8341586.500000 4547633.500000 1978 6 63.146000 76.597000 89.481003 95.143997 101.091003 103.072998 114.682999 118.931000 128.983002 139.742996 150.362000
23601 -121.387917 47.182083 2374 -13512841.000000 5252285.500000 1978 7 2.810000 4.577000 7.795000 8.327000 9.278000 10.039000 15.366000 18.299999 21.493999 32.676998 46.450001
4285 20.731251 48.397915 33261 2307792.250000 5387631.000000 1978 7 169.334000 181.001007 191.421005 209.884003 232.848999 260.515015 284.101990 307.519989 319.696991 376.046997 396.434998
11549 -84.206253 34.353748 17394 -9373797.000000 3824241.750000 1978 8 0.022000 0.023000 0.024000 0.025000 0.027000 0.027000 0.028000 0.031000 0.032000 0.034000 0.037000
2764 67.057083 48.066250 34370 7464760.500000 5350710.500000 1978 9 0.002000 0.003000 0.003000 0.004000 0.005000 0.005000 0.006000 0.007000 0.007000 0.009000 0.013000
29921 -117.162086 55.457085 4387 -13042424.000000 6173454.500000 1978 10 11.000000 11.584000 12.070000 12.676000 13.920000 14.800000 15.360000 20.799999 22.290001 24.780001 68.000000
21367 -111.562920 40.724583 7967 -12419127.000000 4533440.000000 1978 12 2.831000 3.019000 3.685000 4.651000 5.680000 6.273000 7.285000 10.766000 13.556000 15.854000 22.830000
25163 -122.667915 45.662083 2590 -13655330.000000 5083080.000000 1978 12 0.630000 0.630000 0.630000 0.630000 0.815000 0.820000 0.820000 0.820000 0.882000 0.980000 1.010000
17326 -95.532082 39.521252 14589 -10634583.000000 4399485.500000 1979 1 7.312000 9.088000 12.036000 15.815000 17.768999 23.160999 29.714001 40.497002 49.941002 57.627998 226.587997
26566 -67.100418 48.087917 21484 -7469584.500000 5353122.500000 1979 2 0.315000 0.339000 0.373000 0.391000 0.413000 0.449000 0.628000 0.652000 0.744000 0.824000 0.880000
5553 24.601250 -28.516251 33964 2738598.500000 -3174414.500000 1979 2 0.198000 0.198000 0.227000 0.252000 0.283000 0.283000 0.311000 0.340000 0.340000 0.388000 0.481000
11809 -87.217918 33.309582 17997 -9709054.000000 3708005.750000 1979 4 0.340000 0.368000 0.382000 0.411000 0.453000 0.453000 0.453000 0.481000 0.524000 0.566000 0.680000
17226 -99.292084 38.713749 15002 -11053144.000000 4309595.000000 1979 4 0.422000 0.426000 0.454000 0.508000 0.512000 0.563000 0.646000 0.730000 0.934000 1.268000 1.704000
26660 -62.822918 46.200417 21828 -6993415.000000 5143007.000000 1979 4 2.050000 2.075000 2.160000 2.225000 2.270000 2.315000 2.385000 2.420000 2.610000 2.680000 2.880000
6146 33.532082 -9.167084 33524 3732774.250000 -1020475.125000 1979 4 4.550000 4.640000 5.650000 7.070000 7.305000 7.830000 11.000000 11.300000 11.500000 21.750000 48.299999
13412 -83.935417 34.842083 17128 -9343648.000000 3878603.000000 1979 6 0.425000 0.467000 0.538000 0.580000 0.651000 0.750000 1.048000 1.501000 1.926000 2.308000 3.426000
16433 -101.161247 44.067081 10346 -11261219.000000 4905525.000000 1979 6 42.321999 45.491001 52.930000 54.111000 55.126999 56.410000 67.498001 70.637001 75.427002 98.976997 119.445999
19096 -95.562080 30.354584 19187 -10637922.000000 3379056.750000 1979 6 20.940001 22.170000 22.170000 22.580000 22.795000 23.010000 23.645000 27.209999 28.840000 28.840000 30.280001
38020 146.447083 -38.139584 39977 16302415.000000 -4245679.000000 1979 6 0.566000 0.680000 0.934000 1.147000 1.317000 1.444000 1.756000 2.393000 3.497000 4.771000 12.516000
17619 -89.347916 35.862915 16441 -9946164.000000 3992241.500000 1979 7 6.000000 6.000000 6.000000 6.800000 7.900000 8.000000 9.000000 10.400000 12.000000 15.400000 30.000000
19407 -97.600418 30.454584 19126 -10864829.000000 3390188.750000 1979 7 48.430000 49.689999 50.578999 50.959999 52.250000 53.560001 53.692001 54.880001 54.880001 55.411999 57.560001
2164 -97.212082 49.011250 12788 -10821599.000000 5455907.500000 1979 7 17.556000 21.441000 27.125000 30.016001 31.091999 37.660999 39.445000 41.681999 48.733002 62.466999 69.375999
12262 -80.523750 38.744583 14992 -8963863.000000 4313027.500000 1979 8 28.900000 33.919998 37.189999 46.820000 67.110001 76.500000 79.300003 81.199997 82.199997 82.800003 87.800003
20361 -110.674583 42.507084 12016 -12320238.000000 4731867.000000 1979 8 0.973000 0.996000 1.019000 1.049000 1.142000 1.159000 3.316000 3.854000 4.811000 9.332000 20.207001
3792 26.729584 53.470417 33182 2975523.750000 5952299.500000 1979 8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
18003 -99.435417 38.479584 15127 -11069100.000000 4283527.500000 1979 9 1.768000 1.907000 2.083000 2.212000 2.521000 2.713000 2.942000 3.192000 3.597000 5.276000 13.849000
29664 -104.185417 57.584583 4220 -11597868.000000 6410286.500000 1979 9 0.031000 0.035000 0.050000 0.057000 0.058000 0.062000 0.069000 0.079000 0.157000 2.393000 6.400000
30354 -125.677917 50.091251 1620 -13990402.000000 5576132.500000 1979 9 5.720000 6.187000 12.162000 15.447000 17.415001 19.580999 22.597000 26.448000 37.095001 77.163002 239.843002
31466 -119.405418 50.049583 5626 -13292150.000000 5571494.000000 1979 9 1.189000 1.458000 2.209000 2.931000 3.879000 4.531000 6.102000 7.985000 11.355000 14.725000 26.788000
27180 -82.340416 42.763748 20425 -9166093.000000 4760438.500000 1979 10 0.793000 0.850000 0.906000 0.906000 0.934000 1.019000 1.133000 1.297000 1.580000 1.835000 3.285000
39704 147.569580 -31.086250 37612 16427371.000000 -3460505.500000 1979 10 8.270000 8.656000 8.898000 9.292000 9.718000 9.860000 10.160000 11.040000 11.790000 13.560000 14.900000
7389 141.479584 -37.319584 39415 15749435.000000 -4154397.000000 1979 10 135.070999 216.567001 238.285995 265.270996 321.056000 402.098999 419.654999 450.803009 464.395996 510.834991 560.672974
22377 -120.766251 35.524582 3753 -13443638.000000 3954578.250000 1979 11 0.955000 0.955000 1.170000 1.170000 1.280000 1.390000 1.390000 1.790000 2.290000 4.725000 22.500000
33939 -47.667915 -15.594584 28109 -5306368.000000 -1735981.125000 1979 12 3.285000 3.432000 3.752000 4.157000 4.273000 4.616000 4.797000 5.771000 8.702000 14.742000 21.181000
20854 -111.906250 37.106251 9874 -12457347.000000 4130649.000000 1980 1 0.967000 1.110000 1.301000 1.647000 1.902000 2.236000 2.442000 2.936000 3.867000 5.913000 8.346000
21183 -111.898750 35.151249 10460 -12456512.000000 3913019.250000 1980 1 6.886000 8.357000 9.513000 10.093000 10.303000 10.481000 10.661000 10.697000 11.082000 11.212000 11.400000
22218 -118.087914 34.017082 10889 -13145486.000000 3786764.250000 1980 1 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
22516 -121.999580 37.570415 3541 -13580931.000000 4182319.500000 1980 2 1771.449951 1911.582031 2012.704956 2061.379883 2128.727051 2187.139893 2308.779053 2345.518066 2387.529053 2527.570068 2782.090088
25853 -158.119583 21.565416 533 -17601792.000000 2400651.250000 1980 2 0.538000 0.566000 0.595000 0.623000 0.623000 0.651000 0.680000 0.730000 0.785000 1.104000 2.039000
29082 -103.467087 50.587917 5386 -11517903.000000 5631421.000000 1980 3 27.000000 28.000000 29.000000 29.000000 30.000000 30.000000 33.099998 36.400002 45.299999 52.599998 94.000000
21860 -120.163750 39.107082 3184 -13376567.000000 4353380.500000 1980 4 3.104000 3.454000 3.888000 4.073000 4.568000 5.480000 7.311000 8.355000 9.625000 13.298000 17.232000
28950 -108.962914 49.872917 5755 -12129696.000000 5551827.500000 1980 4 0.000000 0.000000 0.000000 0.000000 0.000000 0.500000 2.500000 4.000000 10.000000 13.500000 25.000000
19996 -106.832085 39.892082 8481 -11892493.000000 4440766.500000 1980 5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
22791 -120.097916 38.193748 3424 -13369239.000000 4251708.500000 1980 5 45.569000 45.569000 45.569000 45.569000 47.351002 51.268002 53.214001 54.195999 56.178001 59.811001 64.325996
36793 150.587921 -24.367916 36655 16763371.000000 -2712624.000000 1980 7 0.481000 0.510000 0.510000 0.510000 0.510000 0.538000 0.736000 0.765000 0.793000 1.178000 6.938000
40396 116.075417 -31.951250 35102 12921456.000000 -3556797.000000 1980 7 0.804000 0.812000 0.839000 0.861000 0.885000 0.900000 0.951000 1.014000 1.056000 1.188000 1.240000
16188 -103.574585 48.156250 6790 -11529870.000000 5360729.000000 1980 8 17.799999 18.559999 19.600000 21.280001 22.270000 23.500000 23.799999 26.379999 28.209999 34.700001 44.099998
19224 -98.032913 31.977083 18554 -10912974.000000 3559672.500000 1980 8 0.007000 0.011000 0.012000 0.014000 0.016000 0.017000 0.018000 0.020000 0.022000 0.024000 0.026000
11305 -84.234581 33.899582 17638 -9376951.000000 3773684.250000 1980 9 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001000 0.001000 0.001000
19222 -98.198753 32.216251 18483 -10931435.000000 3586296.750000 1980 9 2.292000 2.372000 2.487000 2.565000 2.639000 2.743000 2.804000 2.926000 3.160000 3.628000 5.389000
24697 -114.438751 45.322918 7573 -12739264.000000 5045324.000000 1980 9 67.764999 68.751999 69.748001 71.262001 72.794998 74.351997 76.460999 80.246002 83.589996 86.446999 91.749001
8706 -74.363747 42.114582 25049 -8278134.500000 4688174.000000 1980 9 8.200000 8.700000 9.400000 9.880000 10.400000 10.900000 11.000000 11.150000 11.200000 11.750000 12.500000
10285 -79.788750 34.607082 24196 -8882043.000000 3852442.750000 1980 12 1.870000 1.886000 2.149000 2.634000 2.990000 3.800000 5.120000 5.940000 7.280000 10.780000 18.000000
14025 -82.537918 42.858749 20366 -9188079.000000 4771014.000000 1980 12 7.340000 7.612000 8.267000 8.818000 10.770000 11.500000 12.360000 14.380000 18.020000 28.080000 43.400002
30399 -124.972084 53.400417 1199 -13911829.000000 5944507.500000 1980 12 0.176000 0.187000 0.193000 0.198000 0.198000 0.210000 0.210000 0.216000 0.233000 0.266000 0.311000
9764 -77.717918 39.311249 23344 -8651519.000000 4376108.000000 1980 12 0.051000 0.051000 0.057000 0.057000 0.057000 0.057000 0.057000 0.057000 0.057000 0.062000 0.062000
15873 -110.002083 45.002918 7657 -12245376.000000 5009702.000000 1981 1 0.031000 0.043000 0.063000 0.070000 0.079000 0.087000 0.102000 0.142000 0.152000 0.187000 0.297000
37073 145.351257 -40.998749 38509 16180428.000000 -4563960.000000 1981 1 141.584000 144.981995 155.742004 162.537994 174.998001 243.240997 290.247009 314.882996 334.704987 366.419006 407.761993
900003 -80.329582 -5.349583 900003 -8942248.000000 -595512.875000 1981 2 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
33770 -43.819584 -22.086250 28391 -4877974.000000 -2458630.250000 1981 3 15.999000 16.356001 17.802999 18.700001 20.312000 21.719000 24.027000 25.655001 29.260000 44.286999 57.200001
34036 -50.332085 -17.966249 30042 -5602942.000000 -1999993.750000 1981 3 7.674000 8.127000 8.489000 9.537000 10.854000 12.799000 14.249000 17.268000 20.238001 28.311001 45.023998
17949 -104.402916 37.248749 9802 -11622079.000000 4146511.750000 1981 4 0.000000 0.000000 0.000000 0.000000 0.000000 0.001000 0.001000 0.002000 0.007000 0.025000 0.067000
18313 -95.572914 35.040417 16981 -10639128.000000 3900681.250000 1981 4 0.193000 0.214000 0.248000 0.286000 0.327000 0.422000 0.480000 1.195000 3.763000 8.980000 22.664000
29628 -110.962082 54.324585 4504 -12352242.000000 6047385.000000 1981 4 3.010000 3.140000 3.305000 3.405000 3.495000 3.735000 4.115000 4.380000 4.615000 4.895000 5.460000
21761 -119.815414 38.747917 9202 -13337791.000000 4313398.500000 1981 5 2.724000 2.724000 3.068000 3.412000 3.412000 3.412000 4.100000 4.100000 4.100000 4.674000 5.740000
19378 -97.733749 30.285418 19219 -10879671.000000 3371357.250000 1981 6 0.062000 0.095000 0.106000 0.128000 0.128000 0.128000 0.150000 0.150000 0.170000 0.190000 0.230000
28294 -92.809586 56.417084 12353 -10331516.000000 6280321.000000 1981 6 16.799999 18.049999 19.799999 20.750000 21.299999 23.100000 24.750000 28.500000 52.299999 59.599998 65.199997
15043 -88.597916 43.346249 19788 -9862675.000000 4825282.500000 1981 8 1.588000 1.925000 2.542000 2.982000 4.107000 4.707000 6.656000 8.341000 14.790000 22.579000 31.882000
36607 146.735413 -19.412083 36379 16334511.000000 -2160943.250000 1981 9 3029.897949 3228.114990 3341.382080 3780.292969 4275.836914 4955.439941 5323.559082 5804.943848 6314.645996 6541.181152 6654.448242
8058 -70.553749 43.597084 24389 -7854007.500000 4853205.000000 1981 9 208.977997 219.738007 241.684006 331.307007 336.970001 352.544006 386.523987 458.731995 477.138000 488.464996 569.168030
36418 75.585419 13.927083 34509 8414130.000000 1550355.750000 1981 11 0.176000 0.187000 0.198000 0.209000 0.221000 0.246000 0.259000 0.335000 0.367000 0.385000 0.725000
